Veículo;SS;Tipo de tempo;Horário;Obs
300;2;PR;15:40:31;Ocorrência de excesso de velocidade (126.48km/h) em ZVC.
300;2;PR;15:40:32;Ocorrência de excesso de velocidade (120.3km/h) em ZVC.
300;2;PR;15:40:33;Ocorrência de excesso de velocidade (107.82km/h) em ZVC.
300;2;PR;15:40:34;Ocorrência de excesso de velocidade (96.28km/h) em ZVC.
300;2;PR;15:40:35;Ocorrência de excesso de velocidade (89.57km/h) em ZVC.
300;2;PR;15:40:36;Ocorrência de excesso de velocidade (84.74km/h) em ZVC.
300;2;PR;15:40:37;Ocorrência de excesso de velocidade (74.6km/h) em ZVC.
300;2;PR;15:40:45;Ocorrência de excesso de velocidade (67.65km/h) em ZVC.
300;2;PR;15:40:46;Ocorrência de excesso de velocidade (75.64km/h) em ZVC.
300;2;PR;15:40:47;Ocorrência de excesso de velocidade (76.42km/h) em ZVC.
300;2;PR;15:40:48;Ocorrência de excesso de velocidade (81.69km/h) em ZVC.
300;2;PR;15:40:49;Ocorrência de excesso de velocidade (82.12km/h) em ZVC.
300;2;PR;15:40:50;Ocorrência de excesso de velocidade (83.63km/h) em ZVC.
300;2;PR;15:40:51;Ocorrência de excesso de velocidade (76.06km/h) em ZVC.
300;2;PR;15:41:12;Ocorrência de excesso de velocidade (67.89km/h) em ZVC.
300;2;PR;15:41:13;Ocorrência de excesso de velocidade (74.96km/h) em ZVC.
300;2;PR;15:41:14;Ocorrência de excesso de velocidade (79.99km/h) em ZVC.
300;2;PR;15:41:15;Ocorrência de excesso de velocidade (85.65km/h) em ZVC.
300;2;PR;15:41:16;Ocorrência de excesso de velocidade (84.19km/h) em ZVC.
300;2;PR;15:41:17;Ocorrência de excesso de velocidade (78.23km/h) em ZVC.
300;2;PR;15:41:18;Ocorrência de excesso de velocidade (71.42km/h) em ZVC.
300;2;PR;15:41:24;Ocorrência de excesso de velocidade (68.26km/h) em ZVC.
300;2;PR;15:41:25;Ocorrência de excesso de velocidade (69.16km/h) em ZVC.
300;2;PR;15:41:30;Ocorrência de excesso de velocidade (69.5km/h) em ZVC.
300;2;PR;15:41:31;Ocorrência de excesso de velocidade (75.29km/h) em ZVC.
300;2;PR;15:41:32;Ocorrência de excesso de velocidade (83.31km/h) em ZVC.
300;2;PR;15:41:33;Ocorrência de excesso de velocidade (83.37km/h) em ZVC.
300;2;PR;15:41:34;Ocorrência de excesso de velocidade (75.1km/h) em ZVC.
300;2;PR;15:41:38;Ocorrência de excesso de velocidade (73km/h) em ZVC.
300;2;PR;15:41:39;Ocorrência de excesso de velocidade (82.21km/h) em ZVC.
300;2;PR;15:41:40;Ocorrência de excesso de velocidade (84.14km/h) em ZVC.
300;2;PR;15:41:41;Ocorrência de excesso de velocidade (88.23km/h) em ZVC.
300;2;PR;15:41:42;Ocorrência de excesso de velocidade (89.27km/h) em ZVC.
300;2;PR;15:41:43;Ocorrência de excesso de velocidade (99km/h) em ZVC.
300;2;PR;15:41:44;Ocorrência de excesso de velocidade (101.48km/h) em ZVC.
300;2;PR;15:41:45;Ocorrência de excesso de velocidade (97.25km/h) em ZVC.
300;2;PR;15:41:46;Ocorrência de excesso de velocidade (84.64km/h) em ZVC.
300;2;PR;15:41:47;Ocorrência de excesso de velocidade (71.44km/h) em ZVC.
300;2;PR;15:41:49;Ocorrência de excesso de velocidade (69.15km/h) em ZVC.
300;2;PR;15:41:50;Ocorrência de excesso de velocidade (74.5km/h) em ZVC.
300;2;PR;15:41:51;Ocorrência de excesso de velocidade (82.35km/h) em ZVC.
300;2;PR;15:41:52;Ocorrência de excesso de velocidade (71.92km/h) em ZVC.
300;2;PR;15:41:53;Ocorrência de excesso de velocidade (72.03km/h) em ZVC.
300;2;PR;15:41:54;Ocorrência de excesso de velocidade (78.95km/h) em ZVC.
300;2;PR;15:41:55;Ocorrência de excesso de velocidade (88.02km/h) em ZVC.
300;2;PR;15:41:56;Ocorrência de excesso de velocidade (89.27km/h) em ZVC.
300;2;PR;15:41:57;Ocorrência de excesso de velocidade (92.82km/h) em ZVC.
300;2;PR;15:41:58;Ocorrência de excesso de velocidade (97.22km/h) em ZVC.
300;2;PR;15:41:59;Ocorrência de excesso de velocidade (99.56km/h) em ZVC.
300;2;PR;15:42:00;Ocorrência de excesso de velocidade (95.01km/h) em ZVC.
300;2;PR;15:42:01;Ocorrência de excesso de velocidade (79.65km/h) em ZVC.
300;2;PR;15:42:02;Ocorrência de excesso de velocidade (76.13km/h) em ZVC.
300;2;PR;15:42:03;Ocorrência de excesso de velocidade (67.8km/h) em ZVC.
300;2;PR;15:42:04;Ocorrência de excesso de velocidade (70.77km/h) em ZVC.
300;2;PR;15:42:05;Ocorrência de excesso de velocidade (82.21km/h) em ZVC.
300;2;PR;15:42:06;Ocorrência de excesso de velocidade (83.8km/h) em ZVC.
300;2;PR;15:42:07;Ocorrência de excesso de velocidade (73.33km/h) em ZVC.
300;2;PR;15:42:08;Ocorrência de excesso de velocidade (67.15km/h) em ZVC.
300;2;PR;15:42:09;Ocorrência de excesso de velocidade (73.3km/h) em ZVC.
300;2;PR;15:42:10;Ocorrência de excesso de velocidade (76.53km/h) em ZVC.
300;2;PR;15:42:11;Ocorrência de excesso de velocidade (72.72km/h) em ZVC.
300;2;PR;15:42:12;Ocorrência de excesso de velocidade (70.38km/h) em ZVC.
300;2;PR;15:42:22;Ocorrência de excesso de velocidade (74.5km/h) em ZVC.
300;2;PR;15:42:23;Ocorrência de excesso de velocidade (82.82km/h) em ZVC.
300;2;PR;15:42:24;Ocorrência de excesso de velocidade (79.47km/h) em ZVC.
300;2;PR;15:42:25;Ocorrência de excesso de velocidade (67.53km/h) em ZVC.
300;2;PR;15:42:28;Ocorrência de excesso de velocidade (68.44km/h) em ZVC.
300;2;PR;15:42:29;Ocorrência de excesso de velocidade (73.59km/h) em ZVC.
300;2;PR;15:42:30;Ocorrência de excesso de velocidade (74.54km/h) em ZVC.
300;2;PR;15:42:31;Ocorrência de excesso de velocidade (68.21km/h) em ZVC.
300;2;PR;15:42:39;Ocorrência de excesso de velocidade (68.38km/h) em ZVC.
300;2;PR;15:42:44;Ocorrência de excesso de velocidade (71.9km/h) em ZVC.
300;2;PR;15:42:45;Ocorrência de excesso de velocidade (71.38km/h) em ZVC.
300;2;PR;15:42:48;Ocorrência de excesso de velocidade (68.56km/h) em ZVC.
300;2;PR;15:42:49;Ocorrência de excesso de velocidade (68.7km/h) em ZVC.
300;2;PR;15:42:52;Ocorrência de excesso de velocidade (70.39km/h) em ZVC.
300;2;PR;15:42:53;Ocorrência de excesso de velocidade (68.26km/h) em ZVC.
300;2;PR;15:43:03;Ocorrência de excesso de velocidade (70.72km/h) em ZVC.
300;2;PR;15:43:04;Ocorrência de excesso de velocidade (74.05km/h) em ZVC.
300;2;PR;15:43:05;Ocorrência de excesso de velocidade (78.33km/h) em ZVC.
300;2;PR;15:43:06;Ocorrência de excesso de velocidade (84.51km/h) em ZVC.
300;2;PR;15:43:07;Ocorrência de excesso de velocidade (83.9km/h) em ZVC.
300;2;PR;15:43:08;Ocorrência de excesso de velocidade (85.39km/h) em ZVC.
300;2;PR;15:43:09;Ocorrência de excesso de velocidade (87.48km/h) em ZVC.
300;2;PR;15:43:10;Ocorrência de excesso de velocidade (87.09km/h) em ZVC.
300;2;PR;15:43:11;Ocorrência de excesso de velocidade (83.3km/h) em ZVC.
300;2;PR;15:43:12;Ocorrência de excesso de velocidade (85.93km/h) em ZVC.
300;2;PR;15:43:13;Ocorrência de excesso de velocidade (87.57km/h) em ZVC.
300;2;PR;15:43:14;Ocorrência de excesso de velocidade (92.86km/h) em ZVC.
300;2;PR;15:43:15;Ocorrência de excesso de velocidade (91.19km/h) em ZVC.
300;2;PR;15:43:16;Ocorrência de excesso de velocidade (81.92km/h) em ZVC.
300;2;PR;15:43:17;Ocorrência de excesso de velocidade (74.91km/h) em ZVC.
300;2;PR;15:43:18;Ocorrência de excesso de velocidade (71.69km/h) em ZVC.
300;2;PR;15:43:19;Ocorrência de excesso de velocidade (76.64km/h) em ZVC.
300;2;PR;15:43:20;Ocorrência de excesso de velocidade (81.17km/h) em ZVC.
300;2;PR;15:43:21;Ocorrência de excesso de velocidade (78.39km/h) em ZVC.
300;2;PR;15:43:22;Ocorrência de excesso de velocidade (73.41km/h) em ZVC.
300;2;PR;15:43:23;Ocorrência de excesso de velocidade (75.67km/h) em ZVC.
300;2;PR;15:43:24;Ocorrência de excesso de velocidade (80.77km/h) em ZVC.
300;2;PR;15:43:25;Ocorrência de excesso de velocidade (83.81km/h) em ZVC.
300;2;PR;15:43:26;Ocorrência de excesso de velocidade (86.08km/h) em ZVC.
300;2;PR;15:43:27;Ocorrência de excesso de velocidade (89.12km/h) em ZVC.
300;2;PR;15:43:28;Ocorrência de excesso de velocidade (91.94km/h) em ZVC.
300;2;PR;15:43:29;Ocorrência de excesso de velocidade (90.98km/h) em ZVC.
300;2;PR;15:43:30;Ocorrência de excesso de velocidade (91.39km/h) em ZVC.
300;2;PR;15:43:31;Ocorrência de excesso de velocidade (97.79km/h) em ZVC.
300;2;PR;15:43:32;Ocorrência de excesso de velocidade (93.83km/h) em ZVC.
300;2;PR;15:43:33;Ocorrência de excesso de velocidade (82.89km/h) em ZVC.
300;2;PR;15:43:34;Ocorrência de excesso de velocidade (68.67km/h) em ZVC.
300;2;PR;15:43:40;Ocorrência de excesso de velocidade (69.01km/h) em ZVC.
300;2;PR;15:43:41;Ocorrência de excesso de velocidade (71.68km/h) em ZVC.
300;2;PR;15:43:42;Ocorrência de excesso de velocidade (75.67km/h) em ZVC.
300;2;PR;15:43:43;Ocorrência de excesso de velocidade (83.43km/h) em ZVC.
300;2;PR;15:43:44;Ocorrência de excesso de velocidade (79.8km/h) em ZVC.
300;2;PR;15:43:45;Ocorrência de excesso de velocidade (74.6km/h) em ZVC.
300;2;PR;15:43:51;Ocorrência de excesso de velocidade (67.43km/h) em ZVC.
300;2;PR;15:43:52;Ocorrência de excesso de velocidade (72.33km/h) em ZVC.
300;2;PR;15:43:53;Ocorrência de excesso de velocidade (76.89km/h) em ZVC.
300;2;PR;15:43:54;Ocorrência de excesso de velocidade (76.9km/h) em ZVC.
300;2;PR;15:43:55;Ocorrência de excesso de velocidade (76.75km/h) em ZVC.
300;2;PR;15:43:56;Ocorrência de excesso de velocidade (82.94km/h) em ZVC.
300;2;PR;15:43:57;Ocorrência de excesso de velocidade (86.08km/h) em ZVC.
300;2;PR;15:43:58;Ocorrência de excesso de velocidade (81.96km/h) em ZVC.
300;2;PR;15:43:59;Ocorrência de excesso de velocidade (71.06km/h) em ZVC.
300;2;PR;15:44:01;Ocorrência de excesso de velocidade (72.02km/h) em ZVC.
300;2;PR;15:44:02;Ocorrência de excesso de velocidade (76.22km/h) em ZVC.
300;2;PR;15:44:03;Ocorrência de excesso de velocidade (81.7km/h) em ZVC.
300;2;PR;15:44:04;Ocorrência de excesso de velocidade (89.93km/h) em ZVC.
300;2;PR;15:44:05;Ocorrência de excesso de velocidade (93.26km/h) em ZVC.
300;2;PR;15:44:06;Ocorrência de excesso de velocidade (84.91km/h) em ZVC.
300;2;PR;15:44:07;Ocorrência de excesso de velocidade (73.57km/h) em ZVC.
300;2;PR;15:44:10;Ocorrência de excesso de velocidade (67.35km/h) em ZVC.
300;2;PR;15:44:11;Ocorrência de excesso de velocidade (76.67km/h) em ZVC.
300;2;PR;15:44:12;Ocorrência de excesso de velocidade (78.28km/h) em ZVC.
300;2;PR;15:44:13;Ocorrência de excesso de velocidade (80.31km/h) em ZVC.
300;2;PR;15:44:14;Ocorrência de excesso de velocidade (76.61km/h) em ZVC.
300;2;PR;15:44:15;Ocorrência de excesso de velocidade (76.6km/h) em ZVC.
300;2;PR;15:44:16;Ocorrência de excesso de velocidade (83.98km/h) em ZVC.
300;2;PR;15:44:17;Ocorrência de excesso de velocidade (87.09km/h) em ZVC.
300;2;PR;15:44:18;Ocorrência de excesso de velocidade (79.66km/h) em ZVC.
300;2;PR;15:44:19;Ocorrência de excesso de velocidade (71.49km/h) em ZVC.
300;2;PR;15:44:24;Ocorrência de excesso de velocidade (68.98km/h) em ZVC.
300;2;PR;15:44:29;Ocorrência de excesso de velocidade (67.1km/h) em ZVC.
300;2;PR;15:44:30;Ocorrência de excesso de velocidade (71.23km/h) em ZVC.
300;2;PR;15:44:31;Ocorrência de excesso de velocidade (67.25km/h) em ZVC.
300;2;PR;15:44:32;Ocorrência de excesso de velocidade (70.24km/h) em ZVC.
300;2;PR;15:44:33;Ocorrência de excesso de velocidade (80.94km/h) em ZVC.
300;2;PR;15:44:34;Ocorrência de excesso de velocidade (88.21km/h) em ZVC.
300;2;PR;15:44:35;Ocorrência de excesso de velocidade (94.43km/h) em ZVC.
300;2;PR;15:44:36;Ocorrência de excesso de velocidade (97.79km/h) em ZVC.
300;2;PR;15:44:37;Ocorrência de excesso de velocidade (95.53km/h) em ZVC.
300;2;PR;15:44:38;Ocorrência de excesso de velocidade (91.74km/h) em ZVC.
300;2;PR;15:44:39;Ocorrência de excesso de velocidade (85.4km/h) em ZVC.
300;2;PR;15:44:40;Ocorrência de excesso de velocidade (85.54km/h) em ZVC.
300;2;PR;15:44:41;Ocorrência de excesso de velocidade (76.06km/h) em ZVC.
300;2;PR;15:44:42;Ocorrência de excesso de velocidade (71.69km/h) em ZVC.
300;2;PR;15:44:43;Ocorrência de excesso de velocidade (74.91km/h) em ZVC.
300;2;PR;15:44:44;Ocorrência de excesso de velocidade (76.82km/h) em ZVC.
300;2;PR;15:44:45;Ocorrência de excesso de velocidade (78.2km/h) em ZVC.
300;2;PR;15:44:46;Ocorrência de excesso de velocidade (73.78km/h) em ZVC.
300;2;PR;15:45:02;Ocorrência de excesso de velocidade (67.14km/h) em ZVC.
300;2;PR;15:45:03;Ocorrência de excesso de velocidade (73.86km/h) em ZVC.
300;2;PR;15:45:04;Ocorrência de excesso de velocidade (68.56km/h) em ZVC.
300;2;PR;15:45:05;Ocorrência de excesso de velocidade (72.25km/h) em ZVC.
300;2;PR;15:45:06;Ocorrência de excesso de velocidade (79.41km/h) em ZVC.
300;2;PR;15:45:07;Ocorrência de excesso de velocidade (86.27km/h) em ZVC.
300;2;PR;15:45:08;Ocorrência de excesso de velocidade (93.38km/h) em ZVC.
300;2;PR;15:45:09;Ocorrência de excesso de velocidade (95.13km/h) em ZVC.
300;2;PR;15:45:10;Ocorrência de excesso de velocidade (93.38km/h) em ZVC.
300;2;PR;15:45:11;Ocorrência de excesso de velocidade (89.31km/h) em ZVC.
300;2;PR;15:45:12;Ocorrência de excesso de velocidade (89.05km/h) em ZVC.
300;2;PR;15:45:13;Ocorrência de excesso de velocidade (79.61km/h) em ZVC.
300;2;PR;15:45:14;Ocorrência de excesso de velocidade (67.75km/h) em ZVC.
300;2;PR;15:45:33;Ocorrência de excesso de velocidade (69.97km/h) em ZVC.
300;2;PR;15:45:34;Ocorrência de excesso de velocidade (74.05km/h) em ZVC.
300;2;PR;15:45:35;Ocorrência de excesso de velocidade (77.84km/h) em ZVC.
300;2;PR;15:45:36;Ocorrência de excesso de velocidade (76.13km/h) em ZVC.
300;2;PR;15:45:37;Ocorrência de excesso de velocidade (71.18km/h) em ZVC.
300;2;PR;15:45:40;Ocorrência de excesso de velocidade (75.72km/h) em ZVC.
300;2;PR;15:45:41;Ocorrência de excesso de velocidade (82.83km/h) em ZVC.
300;2;PR;15:45:42;Ocorrência de excesso de velocidade (88.1km/h) em ZVC.
300;2;PR;15:45:43;Ocorrência de excesso de velocidade (90.9km/h) em ZVC.
300;2;PR;15:45:44;Ocorrência de excesso de velocidade (86.06km/h) em ZVC.
300;2;PR;15:45:45;Ocorrência de excesso de velocidade (73.26km/h) em ZVC.
300;2;PR;15:45:54;Ocorrência de excesso de velocidade (74.57km/h) em ZVC.
300;2;PR;15:45:55;Ocorrência de excesso de velocidade (81.98km/h) em ZVC.
300;2;PR;15:45:56;Ocorrência de excesso de velocidade (84.67km/h) em ZVC.
300;2;PR;15:45:57;Ocorrência de excesso de velocidade (86.71km/h) em ZVC.
300;2;PR;15:45:58;Ocorrência de excesso de velocidade (89.49km/h) em ZVC.
300;2;PR;15:45:59;Ocorrência de excesso de velocidade (82.59km/h) em ZVC.
300;2;PR;15:46:00;Ocorrência de excesso de velocidade (76.69km/h) em ZVC.
300;2;PR;15:46:01;Ocorrência de excesso de velocidade (71.23km/h) em ZVC.
300;2;PR;15:46:02;Ocorrência de excesso de velocidade (74.57km/h) em ZVC.
300;2;PR;15:46:03;Ocorrência de excesso de velocidade (75.95km/h) em ZVC.
300;2;PR;15:46:04;Ocorrência de excesso de velocidade (80.78km/h) em ZVC.
300;2;PR;15:46:05;Ocorrência de excesso de velocidade (84.88km/h) em ZVC.
300;2;PR;15:46:06;Ocorrência de excesso de velocidade (81.93km/h) em ZVC.
300;2;PR;15:46:07;Ocorrência de excesso de velocidade (68.49km/h) em ZVC.
300;2;PR;15:46:15;Ocorrência de excesso de velocidade (69.36km/h) em ZVC.
300;2;PR;15:46:23;Ocorrência de excesso de velocidade (69.02km/h) em ZVC.
300;2;PR;15:46:24;Ocorrência de excesso de velocidade (77.27km/h) em ZVC.
300;2;PR;15:46:25;Ocorrência de excesso de velocidade (83.95km/h) em ZVC.
300;2;PR;15:46:26;Ocorrência de excesso de velocidade (88.67km/h) em ZVC.
300;2;PR;15:46:27;Ocorrência de excesso de velocidade (92.93km/h) em ZVC.
300;2;PR;15:46:28;Ocorrência de excesso de velocidade (97.2km/h) em ZVC.
300;2;PR;15:46:29;Ocorrência de excesso de velocidade (101.54km/h) em ZVC.
300;2;PR;15:46:30;Ocorrência de excesso de velocidade (105.54km/h) em ZVC.
300;2;PR;15:46:31;Ocorrência de excesso de velocidade (108.21km/h) em ZVC.
300;2;PR;15:46:32;Ocorrência de excesso de velocidade (96.08km/h) em ZVC.
300;2;PR;15:46:33;Ocorrência de excesso de velocidade (76.33km/h) em ZVC.
300;2;PR;15:46:42;Ocorrência de excesso de velocidade (68.43km/h) em ZVC.
300;2;PR;15:46:43;Ocorrência de excesso de velocidade (70.94km/h) em ZVC.
300;2;PR;15:46:44;Ocorrência de excesso de velocidade (73.53km/h) em ZVC.
300;2;PR;15:46:45;Ocorrência de excesso de velocidade (73.04km/h) em ZVC.
300;2;PR;15:46:46;Ocorrência de excesso de velocidade (75.21km/h) em ZVC.
300;2;PR;15:46:47;Ocorrência de excesso de velocidade (73.58km/h) em ZVC.
300;2;PR;15:46:48;Ocorrência de excesso de velocidade (70.97km/h) em ZVC.
300;2;PR;15:46:49;Ocorrência de excesso de velocidade (73.58km/h) em ZVC.
300;2;PR;15:46:50;Ocorrência de excesso de velocidade (79.27km/h) em ZVC.
300;2;PR;15:46:51;Ocorrência de excesso de velocidade (80.77km/h) em ZVC.
300;2;PR;15:46:52;Ocorrência de excesso de velocidade (77.67km/h) em ZVC.
300;2;PR;15:46:53;Ocorrência de excesso de velocidade (79.27km/h) em ZVC.
300;2;PR;15:46:54;Ocorrência de excesso de velocidade (80.35km/h) em ZVC.
300;2;PR;15:46:55;Ocorrência de excesso de velocidade (77.73km/h) em ZVC.
300;2;PR;15:46:56;Ocorrência de excesso de velocidade (79.74km/h) em ZVC.
300;2;PR;15:46:57;Ocorrência de excesso de velocidade (79.22km/h) em ZVC.
300;2;PR;15:46:58;Ocorrência de excesso de velocidade (85.44km/h) em ZVC.
300;2;PR;15:46:59;Ocorrência de excesso de velocidade (84.4km/h) em ZVC.
300;2;PR;15:47:00;Ocorrência de excesso de velocidade (83.89km/h) em ZVC.
300;2;PR;15:47:01;Ocorrência de excesso de velocidade (83.42km/h) em ZVC.
300;2;PR;15:47:02;Ocorrência de excesso de velocidade (83.42km/h) em ZVC.
300;2;PR;15:47:03;Ocorrência de excesso de velocidade (86.99km/h) em ZVC.
300;2;PR;15:47:04;Ocorrência de excesso de velocidade (86.5km/h) em ZVC.
300;2;PR;15:47:05;Ocorrência de excesso de velocidade (87.51km/h) em ZVC.
300;2;PR;15:47:06;Ocorrência de excesso de velocidade (90.09km/h) em ZVC.
300;2;PR;15:47:07;Ocorrência de excesso de velocidade (92.72km/h) em ZVC.
300;2;PR;15:47:08;Ocorrência de excesso de velocidade (93.73km/h) em ZVC.
300;2;PR;15:47:09;Ocorrência de excesso de velocidade (96.34km/h) em ZVC.
300;2;PR;15:47:10;Ocorrência de excesso de velocidade (94.34km/h) em ZVC.
300;2;PR;15:47:11;Ocorrência de excesso de velocidade (97.88km/h) em ZVC.
300;2;PR;15:47:12;Ocorrência de excesso de velocidade (95.28km/h) em ZVC.
300;2;PR;15:47:13;Ocorrência de excesso de velocidade (96.42km/h) em ZVC.
300;2;PR;15:47:14;Ocorrência de excesso de velocidade (92.72km/h) em ZVC.
300;2;PR;15:47:15;Ocorrência de excesso de velocidade (84.42km/h) em ZVC.
300;2;PR;15:47:16;Ocorrência de excesso de velocidade (81.81km/h) em ZVC.
300;2;PR;15:47:17;Ocorrência de excesso de velocidade (74.8km/h) em ZVC.
300;2;PR;15:47:18;Ocorrência de excesso de velocidade (69.15km/h) em ZVC.
300;2;PR;15:47:19;Ocorrência de excesso de velocidade (73.42km/h) em ZVC.
300;2;PR;15:47:20;Ocorrência de excesso de velocidade (79.66km/h) em ZVC.
300;2;PR;15:47:21;Ocorrência de excesso de velocidade (85.69km/h) em ZVC.
300;2;PR;15:47:22;Ocorrência de excesso de velocidade (90.92km/h) em ZVC.
300;2;PR;15:47:23;Ocorrência de excesso de velocidade (96.43km/h) em ZVC.
300;2;PR;15:47:24;Ocorrência de excesso de velocidade (102.11km/h) em ZVC.
300;2;PR;15:47:25;Ocorrência de excesso de velocidade (106.49km/h) em ZVC.
300;2;PR;15:47:26;Ocorrência de excesso de velocidade (109.81km/h) em ZVC.
300;2;PR;15:47:27;Ocorrência de excesso de velocidade (104.31km/h) em ZVC.
300;2;PR;15:47:28;Ocorrência de excesso de velocidade (94.31km/h) em ZVC.
300;2;PR;15:47:29;Ocorrência de excesso de velocidade (85.06km/h) em ZVC.
300;2;PR;15:47:46;Ocorrência de excesso de velocidade (73.85km/h) em ZVC.
300;2;PR;15:47:47;Ocorrência de excesso de velocidade (80.66km/h) em ZVC.
300;2;PR;15:47:48;Ocorrência de excesso de velocidade (87.89km/h) em ZVC.
300;2;PR;15:47:49;Ocorrência de excesso de velocidade (89.79km/h) em ZVC.
300;2;PR;15:47:50;Ocorrência de excesso de velocidade (92.13km/h) em ZVC.
300;2;PR;15:47:51;Ocorrência de excesso de velocidade (93.02km/h) em ZVC.
300;2;PR;15:47:52;Ocorrência de excesso de velocidade (98.99km/h) em ZVC.
300;2;PR;15:47:53;Ocorrência de excesso de velocidade (93.69km/h) em ZVC.
300;2;PR;15:47:54;Ocorrência de excesso de velocidade (90.61km/h) em ZVC.
300;2;PR;15:47:55;Ocorrência de excesso de velocidade (86.05km/h) em ZVC.
300;2;PR;15:47:56;Ocorrência de excesso de velocidade (78.38km/h) em ZVC.
300;2;PR;15:47:57;Ocorrência de excesso de velocidade (80.19km/h) em ZVC.
300;2;PR;15:47:58;Ocorrência de excesso de velocidade (83.92km/h) em ZVC.
300;2;PR;15:47:59;Ocorrência de excesso de velocidade (84.96km/h) em ZVC.
300;2;PR;15:48:00;Ocorrência de excesso de velocidade (90.12km/h) em ZVC.
300;2;PR;15:48:01;Ocorrência de excesso de velocidade (96.07km/h) em ZVC.
300;2;PR;15:48:02;Ocorrência de excesso de velocidade (96.55km/h) em ZVC.
300;2;PR;15:48:03;Ocorrência de excesso de velocidade (96.02km/h) em ZVC.
300;2;PR;15:48:04;Ocorrência de excesso de velocidade (96.79km/h) em ZVC.
300;2;PR;15:48:05;Ocorrência de excesso de velocidade (104.54km/h) em ZVC.
300;2;PR;15:48:06;Ocorrência de excesso de velocidade (105.74km/h) em ZVC.
300;2;PR;15:48:07;Ocorrência de excesso de velocidade (105.72km/h) em ZVC.
300;2;PR;15:48:08;Ocorrência de excesso de velocidade (93.19km/h) em ZVC.
300;2;PR;15:48:23;Ocorrência de excesso de velocidade (70.57km/h) em ZVC.
300;2;PR;15:48:31;Ocorrência de excesso de velocidade (67.89km/h) em ZVC.
300;2;PR;15:48:32;Ocorrência de excesso de velocidade (73.58km/h) em ZVC.
300;2;PR;15:48:33;Ocorrência de excesso de velocidade (78.2km/h) em ZVC.
300;2;PR;15:48:34;Ocorrência de excesso de velocidade (84.39km/h) em ZVC.
300;2;PR;15:48:35;Ocorrência de excesso de velocidade (89.11km/h) em ZVC.
300;2;PR;15:48:36;Ocorrência de excesso de velocidade (93.2km/h) em ZVC.
300;2;PR;15:48:37;Ocorrência de excesso de velocidade (93.2km/h) em ZVC.
300;2;PR;15:48:38;Ocorrência de excesso de velocidade (97.41km/h) em ZVC.
300;2;PR;15:48:39;Ocorrência de excesso de velocidade (93.2km/h) em ZVC.
300;2;PR;15:48:40;Ocorrência de excesso de velocidade (88.65km/h) em ZVC.
300;2;PR;15:48:41;Ocorrência de excesso de velocidade (89.1km/h) em ZVC.
300;2;PR;15:48:42;Ocorrência de excesso de velocidade (91.13km/h) em ZVC.
300;2;PR;15:48:43;Ocorrência de excesso de velocidade (95.33km/h) em ZVC.
300;2;PR;15:48:44;Ocorrência de excesso de velocidade (94.26km/h) em ZVC.
300;2;PR;15:48:45;Ocorrência de excesso de velocidade (97.35km/h) em ZVC.
300;2;PR;15:48:46;Ocorrência de excesso de velocidade (92.68km/h) em ZVC.
300;2;PR;15:48:47;Ocorrência de excesso de velocidade (90.09km/h) em ZVC.
300;2;PR;15:48:48;Ocorrência de excesso de velocidade (85.44km/h) em ZVC.
300;2;PR;15:48:49;Ocorrência de excesso de velocidade (80.77km/h) em ZVC.
300;2;PR;15:48:50;Ocorrência de excesso de velocidade (79.74km/h) em ZVC.
300;2;PR;15:48:51;Ocorrência de excesso de velocidade (80.77km/h) em ZVC.
300;2;PR;15:48:52;Ocorrência de excesso de velocidade (82.32km/h) em ZVC.
300;2;PR;15:48:53;Ocorrência de excesso de velocidade (83.42km/h) em ZVC.
300;2;PR;15:48:54;Ocorrência de excesso de velocidade (78.7km/h) em ZVC.
300;2;PR;15:48:55;Ocorrência de excesso de velocidade (79.22km/h) em ZVC.
300;2;PR;15:48:56;Ocorrência de excesso de velocidade (77.73km/h) em ZVC.
300;2;PR;15:48:57;Ocorrência de excesso de velocidade (79.26km/h) em ZVC.
300;2;PR;15:48:58;Ocorrência de excesso de velocidade (79.36km/h) em ZVC.
300;2;PR;15:48:59;Ocorrência de excesso de velocidade (80.8km/h) em ZVC.
300;2;PR;15:49:00;Ocorrência de excesso de velocidade (78.73km/h) em ZVC.
300;2;PR;15:49:01;Ocorrência de excesso de velocidade (76.63km/h) em ZVC.
300;2;PR;15:49:02;Ocorrência de excesso de velocidade (71.97km/h) em ZVC.
300;2;PR;15:49:03;Ocorrência de excesso de velocidade (75.6km/h) em ZVC.
300;2;PR;15:49:04;Ocorrência de excesso de velocidade (76.12km/h) em ZVC.
300;2;PR;15:49:05;Ocorrência de excesso de velocidade (78.22km/h) em ZVC.
300;2;PR;15:49:06;Ocorrência de excesso de velocidade (71.05km/h) em ZVC.
300;2;PR;15:49:13;Ocorrência de excesso de velocidade (68.81km/h) em ZVC.
300;2;PR;15:49:14;Ocorrência de excesso de velocidade (75.21km/h) em ZVC.
300;2;PR;15:49:15;Ocorrência de excesso de velocidade (84.03km/h) em ZVC.
300;2;PR;15:49:16;Ocorrência de excesso de velocidade (92.81km/h) em ZVC.
300;2;PR;15:49:17;Ocorrência de excesso de velocidade (94.03km/h) em ZVC.
300;2;PR;15:49:18;Ocorrência de excesso de velocidade (92.02km/h) em ZVC.
300;2;PR;15:49:19;Ocorrência de excesso de velocidade (84.01km/h) em ZVC.
